Year,Title,PublicationName,CitedByCount,Asia,Oceania,Europe,North America,South America,Africa,keywords_list,cluster,keyword_category
2021,Optimization of loading condition for maxillary molar intrusion with midpalatal miniscrews by using finite element analysis,Applied Sciences (Switzerland),1,2,0,0,0,0,0,"['Anterior open bite', 'Biomechanics', 'Counter load', 'Finite element analysis', 'Hook position', 'Maxillary molar intrusion', 'Midpalatal miniscrew', 'Orthodontics', 'Tipping movement']",1,Medical and Technological Advances
2021,"Evaluation of regulating and provisioning services provided by a park designed to be resilient to climate change in bangkok, Thailand",Sustainability (Switzerland),10,6,0,0,0,0,0,"['Avoided runoff', 'Carbon storage and sequestration', 'I-Tree Eco international', 'Monetary value', 'Pollution removal']",1,Medical and Technological Advances
2021,COVID-19 experience transforming the protective environment of office buildings and spaces,Sustainability (Switzerland),2,2,0,0,0,0,0,"['Control environment', 'COVID-19', 'Office buildings and workplaces', 'Office-built environment', 'Regulatory environment']",1,Medical and Technological Advances
2021,Awareness and perspectives among asian anesthesiologists on postoperative delirium: A multinational survey,Journal of Clinical Medicine,0,8,0,0,1,0,0,"['Anesthesiology', 'Consciousness monitors', 'NIR spectroscopy', 'Perioperative care', 'Postoperative cognitive complications', 'Postoperative complications']",1,Medical and Technological Advances
2021,"Chikungunya virus infection: molecular biology, clinical characteristics, and epidemiology in Asian countries",Journal of Biomedical Science,21,3,0,0,0,0,0,"['Asia', 'Chikungunya virus', 'E1: K211E and E2: V264A', 'Novel ECSA', 'Outbreak']",1,Medical and Technological Advances
2021,Genetic population of Plasmodium knowlesi during pre-malaria elimination in Thailand,Malaria Journal,1,4,0,1,0,0,0,"['pkdhfr', 'pkmsp1', 'Plasmodium knowlesi']",1,Medical and Technological Advances
2021,"Effect of ultra-high-molecular-weight molecular chains on the morphology, crystallization, and mechanical properties of polypropylene",Polymers,11,3,0,0,0,0,0,"['Crystallization behavior', 'Mechanical property', 'Polypropylene', 'Rheological property', 'Ultra-high molecular weight component']",1,Medical and Technological Advances
2021,Recent developments in magnetic nanoparticles and nano-composites for wastewater treatment,Journal of Environmental Chemical Engineering,27,7,0,0,0,0,0,"['Adsorption', 'Biological material', 'Catalysis', 'Magnetic nanomaterial', 'Nano-composite', 'Water treatment']",1,Medical and Technological Advances
2021,Autism-related transcription factors underlying the sex-specific effects of prenatal bisphenol a exposure on transcriptome-interactome profiles in the offspring prefrontal cortex,International Journal of Molecular Sciences,12,4,0,0,1,0,0,"['Autism spectrum disorder', 'Bisphenol A', 'Endocrine-disrupting chemical', 'Interactome', 'Molecular docking', 'Prefrontal cortex', 'Prenatal exposure', 'Sex differences', 'Transcription factor', 'Transcriptome']",1,Medical and Technological Advances
2021,The effects of oral Aloe vera on the efficacy of transplanted human endothelial cells and the expression of matrix metalloproteinases in diabetic wound healing,Heliyon,3,4,0,0,0,0,0,"['Aloe vera', 'Angiogenesis', 'Diabetic wound healing', 'Human umbilical vein endothelial cells (HUVECs)', 'Matrix metalloproteinases (MMPs)']",1,Medical and Technological Advances
2021,Pongamol inhibits epithelial to mesenchymal transition through suppression of FAK/Akt-mTOR signaling,Anticancer Research,3,3,0,0,0,0,0,"['EMT', 'FAK', 'Non-small cell lung cancer', 'Pongamol']",1,Medical and Technological Advances
2021,"Asplenium appressifolium (Aspleniaceae), a new species from Thailand",Nordic Journal of Botany,0,2,0,0,0,0,0,"['Asplenium crinicaule', 'Asplenium pellucidum', 'Asplenium tenerum', 'Limestone', 'Malay Peninsula']",1,Medical and Technological Advances
2021,Growth-climate relationships and long-term growth trends of the tropical forest tree choerospondias axillaris (Anacardiaceous) in east-central Thailand,Forests,3,11,1,0,1,0,0,"['Choerospondias axillaris', 'Growth-climate response', 'Long-term growth pattern', 'Mo Singto Forest dynamic plot', 'Thailand', 'Tree rings', 'Tropical broad-leaved forests']",1,Medical and Technological Advances
2021,Impacts of blended bombyx mori silk fibroin and recombinant spider silk fibroin hydrogels on cell growth,Polymers,7,6,0,1,0,0,0,"['Cell culture', 'Hydrogel', 'Self-assembly', 'Silk fibroin', 'Spider silk']",1,Medical and Technological Advances
2021,Supercritical reaction between methanol and glycerol: The effects of reaction products on biodiesel properties,Energy Conversion and Management: X,7,4,0,0,0,0,0,"['Biodiesel', 'Biofuel', 'Glycerol', 'Supercritical methanol', 'Transesterification']",1,Medical and Technological Advances
2021,Anisotropic silver nanoparticles gel exhibits antibacterial action and reduced scar formation on wounds contaminated with methicillin-resistant staphylococcus pseudintermedius (Mrsp) in a mice model,Animals,4,4,0,0,0,0,0,"['Alternative antimicrobial agent', 'Antimicrobial resistance', 'Nanotechnology', 'Scar reduction', 'Silver nanoparticles', 'Staphylococcus pseudintermedius', 'Wound infection']",1,Medical and Technological Advances
2021,In vivo biocompatible self-assembled nanogel based on hyaluronic acid for aqueous solubility and stability enhancement of asiatic acid,Polymers,4,6,0,0,0,0,0,"['Asiatic acid', 'Cytotoxicity study', 'Hyaluronic acid', 'In vivo animal study', 'Poly(N-isopropylacrylamide)', 'Stability study', 'Thermoresponsive nanogel']",1,Medical and Technological Advances
2021,Porous electrodeposited cu as a potential electrode for electrochemical reduction reactions of co2,Applied Sciences (Switzerland),2,6,0,0,0,0,0,"['Catalyst', 'Electrochemical CO2 reduction', 'Porous copper', 'Surface microstructure']",1,Medical and Technological Advances
2021,Multifunctional polymeric nanogels for biomedical applications,Gels,15,4,0,0,0,0,0,"['Core-shell nanogels', 'Functionalized polymer', 'Polymeric nanogels', 'Stimuli-responsive']",1,Medical and Technological Advances
2021,Association between daily niacin intake and glaucoma: National health and nutrition examination survey,Nutrients,6,2,0,1,1,0,0,"['Glaucoma', 'NHANES', 'Niacin', 'Nicotinamide']",1,Medical and Technological Advances
2021,Enhanced energy recovery from food waste by co-production of bioethanol and biomethane process,Fermentation,10,2,0,0,0,0,0,"['Bioethanol', 'Biomethane', 'Biorefinery', 'Co-production', 'Food waste']",1,Medical and Technological Advances
2021,Patterns and outcomes of immune-related adverse events in solid tumor patients treated with immune checkpoint inhibitors in Thailand: a multicenter analysis,BMC Cancer,7,3,0,0,0,0,0,"['cancer immunotherapy', 'Immune-checkpoint inhibitors', 'Immune-related adverse events', 'Overall survival', 'Thailand']",1,Medical and Technological Advances
2021,"Klebsiella pneumoniae complex harboring mcr‐1, mcr‐7, and mcr‐8 isolates from slaughtered pigs in thailand",Microorganisms,14,7,0,0,0,0,0,"['Colistin', 'Klebsiella pneumoniae', 'Mcr', 'Pigs', 'Thailand']",1,Medical and Technological Advances
2021,Synergistic effect of starch/polyvinyl alcohol/citric acid films decorated with in-situ green-synthesized nano silver on bioactive packaging films,Journal of Environmental Chemical Engineering,15,5,0,0,1,0,0,"['Bioactive packaging film', 'Green synthesis', 'Polyvinyl alcohol', 'Silver nanoparticle', 'Starch']",1,Medical and Technological Advances
2021,"COVID-19 vaccine acceptance, hesitancy, and determinants among physicians in a university-based teaching hospital in Thailand",BMC Infectious Diseases,31,8,0,0,0,0,0,"['COVID-19', 'Healthcare', 'Physicians', 'SARS-CoV-2 vaccine', 'Vaccine acceptance', 'Vaccine hesitancy']",1,Medical and Technological Advances
2021,Alteration of extracellular matrix components in the anterior pituitary gland of neonatal rats induced by a maternal bisphenol a diet during pregnancy,International Journal of Molecular Sciences,1,6,0,0,0,0,0,"['Anterior pituitary gland', 'Bisphenol A', 'Collagen', 'Endocrine-disrupting chemicals', 'Extracellular matrix', 'Folliculostellate cell', 'Matrix metalloproteinase', 'Neonate', 'Pericyte', 'Tissue inhibitors of metalloproteinase']",1,Medical and Technological Advances
2021,Cross-regulation of notch/AKT and serum/glucocorticoid regulated kinase 1 (SGK1) in IL-4-stimulated human macrophages,International Immunopharmacology,1,4,0,0,0,0,0,"['AKT', 'Human macrophages', 'IL-4', 'Notch signaling', 'SGK1']",1,Medical and Technological Advances
2021,Changing look AGN Mrk 590: Broad-line region and black hole mass from photometric reverberation mapping,Monthly Notices of the Royal Astronomical Society,1,7,0,1,1,0,0,"['galaxies: Active', 'galaxies: Seyfert', 'quasars: emission lines']",1,Medical and Technological Advances
2021,Evolution of multidrug resistance in plasmodium falciparum: A longitudinal study of genetic resistance markers in the greater mekong subregion,Antimicrobial Agents and Chemotherapy,10,12,0,2,0,0,0,"['Genetic resistance markers', 'Greater Mekong subregion', 'Plasmodium falciparum']",1,Medical and Technological Advances
2021,Vascular pythiosis caused by Pythium aphanidermatum: the first case report in Asia,European Journal of Medical Research,4,3,0,0,0,0,0,"['Asia', 'Case report', 'Pythiosis', 'Pythium', 'Pythium aphanidermatum', 'Pythium insidiosum']",1,Medical and Technological Advances
2021,A critical review on second- and third-generation bioethanol production using microwaved-assisted heating (MAH) pretreatment,Renewable and Sustainable Energy Reviews,27,12,0,0,0,0,0,"['Algae', 'Bioethanol', 'Lignocelluloses', 'Microwave-assisted heating', 'Sustainable development goal', 'Torrefaction']",1,Medical and Technological Advances
2021,Thromboembolic and hemorrhagic risks after vaccination against SARS-CoV-2: a systematic review and meta-analysis of randomized controlled trials,Thrombosis Journal,13,2,0,0,0,0,0,"['Hemorrhage', 'SARS-CoV-2', 'Thromboembolism', 'Vaccine']",1,Medical and Technological Advances
2021,Effects of tube potential selection together with computed tomography automatic tube current modulation on CT imaging performance,Journal of Radiological Protection,3,2,0,1,0,0,0,"['Automatic tube current modulation (ATCM)', 'Computed tomography (CT)', 'Low kV', 'Tube potential']",1,Medical and Technological Advances
2021,Implementation of Seismic Ground Response Analysis in Estimating Liquefaction Potential in Northern Thailand,Indonesian Journal on Geoscience,5,2,0,0,0,0,0,"['earthquakes', 'Mae Lao', 'northern Thailand', 'seismic response']",4,Public Health and Epidemiology
2021,Definitions of acute renal dysfunction: an evolving clinical and biomarker paradigm,Current Opinion in Critical Care,8,4,0,2,0,0,0,"['acute kidney injury', 'biomarkers', 'definition', 'sub-phenotypes', 'sub-types']",2,Cell Biology and Biochemistry
2021,A comparison of efficiency and safety between dual and triple immunosuppressive regimens in pediatric living donor liver transplantation at King Chulalongkorn Memorial Hospital,Transplantation Reports,0,2,0,0,0,0,0,"['Azathioprine', 'Children', 'Cyclosporine', 'Immunosuppressive agents', 'Liver transplantation', 'Living donor', 'Mycophenolate', 'Rejection', 'Tacrolimus']",1,Medical and Technological Advances
2021,Identification of Highly Potent α-Glucosidase Inhibitors from Artocarpus integer and Molecular Docking Studies,Chemistry and Biodiversity,3,10,0,0,0,0,0,"['Artocarpus integer', 'molecular docking model', 'Moraceae', 'α-glucosidase inhibition']",1,Medical and Technological Advances
2021,One-pot upgrading of coconut coir lignin over high-efficiency Ni2P catalysts,Journal of Environmental Chemical Engineering,4,8,0,0,0,0,0,"['Biomass', 'Depolymerization', 'Lignin', 'Ni2P catalyst', 'Phenol', 'Py-GCMS']",1,Medical and Technological Advances
2021,"Effectiveness of mobile application on changing weight, healthy eating habits, and quality of life in children and adolescents with obesity: a randomized controlled trial",BMC Pediatrics,5,3,0,0,0,0,0,"['Adolescent', 'Childhood obesity', 'Children', 'Eating behavior', 'Mobile application', 'Quality of life', 'Weight reduction']",1,Medical and Technological Advances
2021,Use of Microbially Induced Calcite Precipitation for Soil Improvement in Compacted Clays,International Journal of Geosynthetics and Ground Engineering,16,5,0,0,0,0,0,"['Clays', 'Ground improvement', 'Microbially induced calcite precipitation', 'Microstructure', 'Strength']",1,Medical and Technological Advances
2021,Solidification of Sediments Deposited in Reservoirs with Cement and Fly Ash for Road Construction,International Journal of Geosynthetics and Ground Engineering,16,4,0,0,0,0,0,"['Cement', 'Dredged sediments', 'Fly ash', 'Road materials', 'Soil stabilisation']",1,Medical and Technological Advances
2021,Global diversity of the gene encoding the Pfs25 protein—a Plasmodium falciparum transmission-blocking vaccine candidate,Parasites and Vectors,3,6,0,0,0,0,0,"['Diversity', 'Haplotype', 'Malaria', 'Plasmodium falciparum', 'Transmission-blocking', 'Vaccine']",1,Medical and Technological Advances
2021,A new cluster of rhabdovirus detected in field-caught sand flies (Diptera: Psychodidae: Phlebotominae) collected from southern Thailand,Parasites and Vectors,2,5,0,0,0,0,0,"['Molecular survey', 'Rhabdoviridae', 'Sand fly', 'Thailand']",1,Medical and Technological Advances
2021,"Effects of pyrrolidine on methane hydrate formation: Thermodynamic, kinetic, and morphology perspectives",Journal of Natural Gas Science and Engineering,6,2,0,0,0,0,0,"['Hydrate', 'Methane', 'Phase equilibrium', 'Pyrrolidine', 'Tetrahydrofuran']",1,Medical and Technological Advances
2021,Use of ozone for Vibrio parahaemolyticus inactivation alongside nitrification biofilter treatment in shrimp-rearing recirculating aquaculture system,Journal of Water Process Engineering,5,4,0,0,0,0,0,"['Brackish water', 'Litopenaeus vannamei', 'Nitrification', 'Recirculating aquaculture system', 'Residual ozone', 'Vibrio parahaemolyticus']",1,Medical and Technological Advances
2021,Factors affecting optimal antenatal care utilization in Indonesia: implications for policies and practices,Journal of Public Health Policy,2,5,0,0,0,0,0,"['Antenatal care services', 'Antenatal care utilization', 'Maternal health', 'Optimal antenatal care', 'Pregnancy problems awareness', 'Pregnant women']",1,Medical and Technological Advances
